fisher module not installed.  Falling back on scipy.stats.fisher_exact
/Users/rbadgami/go-basic.obo: fmt(1.2) rel(2019-03-19) 47,381 GO Terms
Study: 141 vs. Population 269428

fisher module not installed.  Falling back on scipy.stats.fisher_exact
1 GO IDs in assc. are not found in the GO-DAG: GO:0000991
 28% 75,453 of 269,428 population items found in association
 73%    103 of    141 study items found in association
100%    141 of    141 study items found in population(269428)
Calculating 6,425 uncorrected p-values using fisher_scipy_stats
   6,425 GO terms are associated with 75,453 of 269,428 population items
     508 GO terms are associated with    103 of    141 study items
      29 GO terms found significant (< 0.05=alpha) ( 29 enriched +   0 purified): local bonferroni
      29 GO terms found significant (< 0.05=alpha) ( 29 enriched +   0 purified): local sidak
      29 GO terms found significant (< 0.05=alpha) ( 29 enriched +   0 purified): local holm
      66 GO terms found significant (< 0.05=alpha) ( 66 enriched +   0 purified): statsmodels fdr_bh
    240 of 6,425 results have uncorrected P-values <= 0.05=pval

# Generated by GOATOOLS v0.8.12 (2019-07-27)
# min_ratio=None pval=0.05
GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0043169	MF	e	cation binding                	22/141	8755/269428	1.28e-09	3	22	8.25e-06	8.04e-06	8.24e-06	1.03e-06	TraesCS1A02G200400, TraesCS1D02G096300, TraesCS2A02G009300, TraesCS2D02G010200, TraesCS2D02G027600, TraesCS2D02G139100, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3B02G091400, TraesCS4A02G020900, TraesCS4A02G442500, TraesCS5A02G030900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5D02G170700, TraesCS6A02G001000, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G389200, TraesCS7D02G155400, TraesCSU02G115400
..GO:0043167	MF	e	ion binding                   	33/141	20635/269428	6.07e-09	2	33	3.9e-05	3.8e-05	3.89e-05	3.54e-06	TraesCS1A02G200400, TraesCS1D02G096300, TraesCS2A02G004200, TraesCS2A02G009300, TraesCS2B02G011400, TraesCS2D02G010200, TraesCS2D02G027600, TraesCS2D02G139100, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3B02G091400, TraesCS4A02G020900, TraesCS4A02G442500, TraesCS5A02G030900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G102000, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G170700, TraesCS5D02G550900, TraesCS6A02G001000, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G389200, TraesCS7B02G002300, TraesCS7D02G155400, TraesCSU02G115400
.GO:0005488	MF	e	binding                       	51/141	43977/269428	1.43e-08	1	51	9.21e-05	8.97e-05	9.19e-05	6.58e-06	TraesCS1A02G152600, TraesCS1A02G200400, TraesCS1B02G367300, TraesCS1D02G096300, TraesCS2A02G004200, TraesCS2A02G009300, TraesCS2A02G467900, TraesCS2B02G011400, TraesCS2D02G010200, TraesCS2D02G027600, TraesCS2D02G139100, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G204000, TraesCS3A02G303900, TraesCS3A02G434400, TraesCS3B02G018400, TraesCS3B02G039600, TraesCS3B02G091400, TraesCS3D02G504400, TraesCS4A02G020900, TraesCS4A02G315700, TraesCS4A02G442500, TraesCS4D02G208300, TraesCS4D02G364400, TraesCS5A02G030900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G102000, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G170700, TraesCS5D02G452000, TraesCS5D02G550900, TraesCS6A02G001000, TraesCS6A02G047500, TraesCS6A02G418400, TraesCS6B02G022400, TraesCS6B02G063400, TraesCS6B02G148000, TraesCS6B02G389200, TraesCS6B02G404500, TraesCS7B02G002300, TraesCS7B02G479700, TraesCS7D02G032700, TraesCS7D02G155400, TraesCSU02G115400
.....GO:0046914	MF	e	transition metal ion binding  	13/141	4413/269428	6.78e-07	5	13	0.00435	0.00424	0.00434	0.000189	TraesCS2A02G009300, TraesCS2D02G010200, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS4A02G020900, TraesCS5A02G166100, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5D02G170700, TraesCS6A02G001000, TraesCS6B02G389200, TraesCS7D02G155400, TraesCSU02G115400
.GO:0005215	MF	e	transporter activity          	11/141	3275/269428	1.46e-06	1	11	0.00938	0.00915	0.00935	0.000375	TraesCS1A02G277100, TraesCS2B02G013000, TraesCS2D02G009100, TraesCS4A02G287900, TraesCS4B02G262900, TraesCS5A02G100600, TraesCS5A02G332300, TraesCS5D02G338200, TraesCS6D02G060200, TraesCS7D02G130800, TraesCSU02G207500
..GO:0022857	MF	e	transmembrane transporter activity	10/141	3066/269428	5.75e-06	2	10	0.0369	0.036	0.0368	0.00127	TraesCS1A02G277100, TraesCS2B02G013000, TraesCS2D02G009100, TraesCS4A02G287900, TraesCS4B02G262900, TraesCS5A02G332300, TraesCS5D02G338200, TraesCS6D02G060200, TraesCS7D02G130800, TraesCSU02G207500
.....GO:0035250	MF	e	UDP-galactosyltransferase activity	2/141	14/269428	2.46e-05	6	2	0.158	0.154	0.157	0.00428	TraesCS2A02G094500, TraesCS2B02G109700
......GO:0047216	MF	e	inositol 3-alpha-galactosyltransferase activity	2/141	14/269428	2.46e-05	7	2	0.158	0.154	0.157	0.00428	TraesCS2A02G094500, TraesCS2B02G109700
..GO:0048037	MF	e	cofactor binding              	11/141	4491/269428	2.76e-05	2	11	0.178	0.173	0.177	0.00467	TraesCS1D02G096300, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS4A02G020900, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS5B02G102000, TraesCS6A02G047500, TraesCS6A02G418400, TraesCS6B02G063400, TraesCS7D02G155400
.....GO:0008970	MF	e	phospholipase A1 activity     	2/141	39/269428	0.000199	6	2	1	1	1	0.0233	TraesCS1B02G367500, TraesCS1B02G367800
....GO:0008168	MF	e	methyltransferase activity    	5/141	1005/269428	0.000203	4	5	1	1	1	0.0233	TraesCS2A02G324500, TraesCS2A02G467900, TraesCS4A02G301600, TraesCS6B02G022400, TraesCS7B02G190700
..GO:0097159	MF	e	organic cyclic compound binding	27/141	24684/269428	0.000207	2	27	1	1	1	0.0233	TraesCS1A02G152600, TraesCS1D02G096300, TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G434400, TraesCS3B02G039600, TraesCS3B02G091400, TraesCS3D02G504400, TraesCS4A02G315700, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G452000, TraesCS5D02G550900, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G404500, TraesCS7B02G002300, TraesCS7D02G032700, TraesCS7D02G155400, TraesCSU02G115400
..GO:1901363	MF	e	heterocyclic compound binding 	27/141	24684/269428	0.000207	2	27	1	1	1	0.0233	TraesCS1A02G152600, TraesCS1D02G096300, TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS3A02G021900, TraesCS3A02G434400, TraesCS3B02G039600, TraesCS3B02G091400, TraesCS3D02G504400, TraesCS4A02G315700, TraesCS5A02G362400, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G452000, TraesCS5D02G550900, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS6B02G404500, TraesCS7B02G002300, TraesCS7D02G032700, TraesCS7D02G155400, TraesCSU02G115400
...GO:0016741	MF	e	transferase activity, transferring one-carbon groups	5/141	1044/269428	0.000242	3	5	1	1	1	0.0268	TraesCS2A02G324500, TraesCS2A02G467900, TraesCS4A02G301600, TraesCS6B02G022400, TraesCS7B02G190700
..GO:0016787	MF	e	hydrolase activity            	14/141	9126/269428	0.000333	2	14	1	1	1	0.0345	TraesCS1A02G086100, TraesCS1A02G152600, TraesCS1B02G367500, TraesCS1B02G367800, TraesCS1D02G312800, TraesCS2A02G192100, TraesCS2D02G525700, TraesCS3A02G204000, TraesCS3B02G039600, TraesCS5B02G530800, TraesCS6B02G389200, TraesCS6D02G350000, TraesCS7D02G419300, TraesCS7D02G548400
...GO:0020037	MF	e	heme binding                  	7/141	2500/269428	0.000377	4	7	1	1	1	0.0385	TraesCS1D02G096300, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS5A02G362400, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS7D02G155400
...GO:0046906	MF	e	tetrapyrrole binding          	7/141	2574/269428	0.000448	3	7	1	1	1	0.0447	TraesCS1D02G096300, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS5A02G362400, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS7D02G155400
......GO:0008270	MF	e	zinc ion binding              	6/141	1959/269428	0.000624	6	6	1	1	1	0.0574	TraesCS2A02G009300, TraesCS2D02G010200, TraesCS5A02G166100, TraesCS5D02G170700, TraesCS6A02G001000, TraesCSU02G115400
..GO:0016740	MF	e	transferase activity          	16/141	12213/269428	0.000699	2	16	1	1	1	0.0604	TraesCS2A02G094500, TraesCS2A02G324500, TraesCS2A02G467900, TraesCS2B02G011400, TraesCS2B02G109700, TraesCS2D02G035000, TraesCS3A02G001500, TraesCS3B02G024000, TraesCS4A02G301600, TraesCS4D02G366200, TraesCS5A02G365400, TraesCS5B02G535400, TraesCS6B02G022400, TraesCS7B02G190700, TraesCS7B02G475800, TraesCS7D02G419300
..GO:0016491	MF	e	oxidoreductase activity       	11/141	6576/269428	0.000733	2	11	1	1	1	0.0613	TraesCS1D02G096300, TraesCS2D02G027600, TraesCS3A02G021900, TraesCS3B02G091400, TraesCS4A02G020900, TraesCS4A02G442500, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS6A02G047500, TraesCS6B02G063400, TraesCS7D02G155400
...GO:0016788	MF	e	hydrolase activity, acting on ester bonds	6/141	2200/269428	0.00113	3	6	1	1	1	0.0865	TraesCS1A02G152600, TraesCS1B02G367500, TraesCS1B02G367800, TraesCS2A02G192100, TraesCS3B02G039600, TraesCS6D02G350000
.....GO:0008378	MF	e	galactosyltransferase activity	2/141	104/269428	0.00141	5	2	1	1	1	0.105	TraesCS2A02G094500, TraesCS2B02G109700
.....GO:0004047	MF	e	aminomethyltransferase activity	1/141	3/269428	0.00157	5	1	1	1	1	0.111	TraesCS2A02G467900
.....GO:0004620	MF	e	phospholipase activity        	2/141	114/269428	0.00169	5	2	1	1	1	0.116	TraesCS1B02G367500, TraesCS1B02G367800
....GO:0004518	MF	e	nuclease activity             	3/141	465/269428	0.00196	4	3	1	1	1	0.131	TraesCS1A02G152600, TraesCS3B02G039600, TraesCS6D02G350000
......GO:0005506	MF	e	iron ion binding              	5/141	1833/269428	0.00292	6	5	1	1	1	0.181	TraesCS3A02G021900, TraesCS3B02G091400, TraesCS5A02G362400, TraesCS5A02G428200, TraesCS7D02G155400
....GO:0016298	MF	e	lipase activity               	2/141	154/269428	0.00304	4	2	1	1	1	0.186	TraesCS1B02G367500, TraesCS1B02G367800
.....GO:0042586	MF	e	peptide deformylase activity  	1/141	6/269428	0.00314	5	1	1	1	1	0.189	TraesCS3A02G204000
..GO:0003735	MF	e	structural constituent of ribosome	4/141	1209/269428	0.00392	2	4	1	1	1	0.225	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2B02G623400, TraesCS4B02G286300
...GO:0031177	MF	e	phosphopantetheine binding    	1/141	10/269428	0.00522	4	1	1	1	1	0.264	TraesCS5B02G102000
.....GO:0004519	MF	e	endonuclease activity         	2/141	208/269428	0.00546	5	2	1	1	1	0.273	TraesCS1A02G152600, TraesCS3B02G039600
..GO:0016987	MF	e	sigma factor activity         	1/141	11/269428	0.00574	2	1	1	1	1	0.273	TraesCS4A02G315700
.GO:0005198	MF	e	structural molecule activity  	4/141	1357/269428	0.00586	1	4	1	1	1	0.277	TraesCS1A02G406500, TraesCS1B02G436700, TraesCS2B02G623400, TraesCS4B02G286300
.....GO:0008131	MF	e	primary amine oxidase activity	1/141	12/269428	0.00626	5	1	1	1	1	0.289	TraesCS4A02G020900
...GO:0016757	MF	e	transferase activity, transferring glycosyl groups	5/141	2230/269428	0.00662	3	5	1	1	1	0.301	TraesCS2A02G094500, TraesCS2B02G109700, TraesCS3B02G024000, TraesCS4D02G366200, TraesCS7D02G419300
....GO:0043531	MF	e	ADP binding                   	5/141	2275/269428	0.00718	8	5	1	1	1	0.314	TraesCS2A02G004200, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS7B02G002300
..GO:0004601	MF	e	peroxidase activity           	3/141	771/269428	0.00797	4	3	1	1	1	0.335	TraesCS1D02G096300, TraesCS6A02G047500, TraesCS6B02G063400
...GO:0016684	MF	e	oxidoreductase activity, acting on peroxide as acceptor	3/141	775/269428	0.00808	3	3	1	1	1	0.337	TraesCS1D02G096300, TraesCS6A02G047500, TraesCS6B02G063400
.....GO:0008237	MF	e	metallopeptidase activity     	2/141	263/269428	0.00857	5	2	1	1	1	0.351	TraesCS2D02G525700, TraesCS6B02G389200
......GO:0008964	MF	e	phosphoenolpyruvate carboxylase activity	1/141	18/269428	0.00938	6	1	1	1	1	0.372	TraesCS3D02G150500
.GO:0016209	MF	e	antioxidant activity          	3/141	827/269428	0.00963	1	3	1	1	1	0.377	TraesCS1D02G096300, TraesCS6A02G047500, TraesCS6B02G063400
....GO:0052689	MF	e	carboxylic ester hydrolase activity	2/141	284/269428	0.00992	4	2	1	1	1	0.384	TraesCS1B02G367500, TraesCS1B02G367800
..GO:0072341	MF	e	modified amino acid binding   	1/141	22/269428	0.0115	2	1	1	1	1	0.428	TraesCS5B02G102000
.....GO:0004813	MF	e	alanine-tRNA ligase activity  	1/141	23/269428	0.012	5	1	1	1	1	0.439	TraesCSU02G115400
....GO:0016758	MF	e	transferase activity, transferring hexosyl groups	4/141	1691/269428	0.0124	4	4	1	1	1	0.446	TraesCS2A02G094500, TraesCS2B02G109700, TraesCS4D02G366200, TraesCS7D02G419300
......GO:0033897	MF	e	ribonuclease T2 activity      	1/141	24/269428	0.0125	8	1	1	1	1	0.446	TraesCS1A02G152600
....GO:0016641	MF	e	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	1/141	24/269428	0.0125	4	1	1	1	1	0.446	TraesCS4A02G020900
.....GO:0004611	MF	e	phosphoenolpyruvate carboxykinase activity	1/141	24/269428	0.0125	5	1	1	1	1	0.446	TraesCS3D02G150500
.....GO:0008238	MF	e	exopeptidase activity         	2/141	322/269428	0.0126	5	2	1	1	1	0.447	TraesCS1A02G086100, TraesCS6B02G389200
.....GO:0016892	MF	e	endoribonuclease activity, producing 3'-phosphomonoesters	1/141	29/269428	0.0151	7	1	1	1	1	0.523	TraesCS1A02G152600
...GO:0046983	MF	e	protein dimerization activity 	4/141	1861/269428	0.017	3	4	1	1	1	0.581	TraesCS3A02G434400, TraesCS3B02G018400, TraesCS6B02G022400, TraesCS7D02G032700
...GO:0016705	MF	e	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	4/141	1887/269428	0.0178	3	4	1	1	1	0.604	TraesCS3A02G021900, TraesCS3B02G091400, TraesCS5A02G362400, TraesCS7D02G155400
......GO:0016894	MF	e	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters	1/141	35/269428	0.0182	6	1	1	1	1	0.614	TraesCS1A02G152600
...GO:0022803	MF	e	passive transmembrane transporter activity	2/141	413/269428	0.0201	3	2	1	1	1	0.666	TraesCS5A02G332300, TraesCS5D02G338200
....GO:0015267	MF	e	channel activity              	2/141	413/269428	0.0201	4	2	1	1	1	0.666	TraesCS5A02G332300, TraesCS5D02G338200
...GO:0016638	MF	e	oxidoreductase activity, acting on the CH-NH2 group of donors	1/141	43/269428	0.0223	3	1	1	1	1	0.712	TraesCS4A02G020900
....GO:0008194	MF	e	UDP-glycosyltransferase activity	2/141	462/269428	0.0248	4	2	1	1	1	0.759	TraesCS2A02G094500, TraesCS2B02G109700
......GO:0008235	MF	e	metalloexopeptidase activity  	1/141	48/269428	0.0248	6	1	1	1	1	0.759	TraesCS6B02G389200
...GO:0043168	MF	e	anion binding                 	13/141	12769/269428	0.0254	3	13	1	1	1	0.775	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G102000, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS7B02G002300, TraesCSU02G115400
..GO:0036094	MF	e	small molecule binding        	13/141	12957/269428	0.0266	2	13	1	1	1	0.807	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G102000, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS7B02G002300, TraesCSU02G115400
....GO:0070011	MF	e	peptidase activity, acting on L-amino acid peptides	4/141	2227/269428	0.0302	4	4	1	1	1	0.89	TraesCS1A02G086100, TraesCS2D02G525700, TraesCS6B02G389200, TraesCS7D02G548400
...GO:0048038	MF	e	quinone binding               	1/141	60/269428	0.0309	3	1	1	1	1	0.907	TraesCS4A02G020900
..GO:0005515	MF	e	protein binding               	15/141	16438/269428	0.033	2	15	1	1	1	0.954	TraesCS1B02G367300, TraesCS2A02G009300, TraesCS2A02G467900, TraesCS2B02G011400, TraesCS2D02G010200, TraesCS3A02G303900, TraesCS3A02G434400, TraesCS3B02G018400, TraesCS4D02G208300, TraesCS4D02G364400, TraesCS5A02G166100, TraesCS5D02G170700, TraesCS6B02G022400, TraesCS6B02G148000, TraesCS7D02G032700
...GO:0008233	MF	e	peptidase activity            	4/141	2300/269428	0.0334	3	4	1	1	1	0.96	TraesCS1A02G086100, TraesCS2D02G525700, TraesCS6B02G389200, TraesCS7D02G548400
.....GO:0000049	MF	e	tRNA binding                  	1/141	65/269428	0.0335	5	1	1	1	1	0.96	TraesCSU02G115400
..GO:0033218	MF	e	amide binding                 	1/141	68/269428	0.035	2	1	1	1	1	0.986	TraesCS5B02G102000
......GO:0004177	MF	e	aminopeptidase activity       	1/141	68/269428	0.035	6	1	1	1	1	0.986	TraesCS6B02G389200
...GO:1901265	MF	e	nucleoside phosphate binding  	12/141	12483/269428	0.0412	3	12	1	1	1	1	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS7B02G002300, TraesCSU02G115400
...GO:0000166	MF	e	nucleotide binding            	12/141	12483/269428	0.0412	4	12	1	1	1	1	TraesCS2A02G004200, TraesCS2B02G011400, TraesCS2D02G525700, TraesCS3A02G001500, TraesCS5A02G365400, TraesCS5A02G428200, TraesCS5B02G530800, TraesCS5B02G535100, TraesCS5B02G535400, TraesCS5D02G550900, TraesCS7B02G002300, TraesCSU02G115400
....GO:0042803	MF	e	protein homodimerization activity	1/141	91/269428	0.0465	4	1	1	1	1	1	TraesCS7D02G032700
