fisher module not installed.  Falling back on scipy.stats.fisher_exact
/Users/rbadgami/go-basic.obo: fmt(1.2) rel(2019-03-19) 47,381 GO Terms
Study: 115 vs. Population 269428

fisher module not installed.  Falling back on scipy.stats.fisher_exact
1 GO IDs in assc. are not found in the GO-DAG: GO:0000991
 28% 75,453 of 269,428 population items found in association
 78%     90 of    115 study items found in association
100%    115 of    115 study items found in population(269428)
Calculating 6,425 uncorrected p-values using fisher_scipy_stats
   6,425 GO terms are associated with 75,453 of 269,428 population items
     515 GO terms are associated with     90 of    115 study items
      61 GO terms found significant (< 0.05=alpha) ( 61 enriched +   0 purified): local bonferroni
      63 GO terms found significant (< 0.05=alpha) ( 63 enriched +   0 purified): local sidak
      63 GO terms found significant (< 0.05=alpha) ( 63 enriched +   0 purified): local holm
     131 GO terms found significant (< 0.05=alpha) (131 enriched +   0 purified): statsmodels fdr_bh
    314 of 6,425 results have uncorrected P-values <= 0.05=pval

# Generated by GOATOOLS v0.8.12 (2019-07-27)
# min_ratio=None pval=0.05
GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0003674	MF	e	molecular_function            	81/115	62903/269428	1.51e-26	0	81	9.69e-23	9.45e-23	9.69e-23	4.85e-23	TraesCS1A02G122500, TraesCS1A02G422900, TraesCS1A02G423100, TraesCS1A02G445600, TraesCS1B02G315700, TraesCS1B02G454200, TraesCS1D02G123700, TraesCS1D02G207000, TraesCS1D02G430700, TraesCS2A02G026600, TraesCS2A02G033600, TraesCS2A02G058300, TraesCS2A02G493600, TraesCS2B02G308500, TraesCS2B02G519000, TraesCS2B02G519100, TraesCS2B02G521600, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G568200, TraesCS2D02G568300, TraesCS2D02G572600, TraesCS2D02G573300, TraesCS3A02G012300, TraesCS3A02G056000, TraesCS3A02G058100, TraesCS3A02G481600, TraesCS3A02G517100, TraesCS3D02G105000, TraesCS3D02G234300, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS3D02G438700, TraesCS3D02G478000, TraesCS3D02G491400, TraesCS4A02G096500, TraesCS4A02G420600, TraesCS4A02G437200, TraesCS4A02G466000, TraesCS4B02G033100, TraesCS4B02G043300, TraesCS4B02G356800, TraesCS4B02G379500, TraesCS4D02G031600, TraesCS4D02G031800, TraesCS5A02G286100, TraesCS5A02G455800, TraesCS5B02G428400, TraesCS5D02G233600, TraesCS5D02G407400, TraesCS5D02G440700, TraesCS6A02G004500, TraesCS6A02G173700, TraesCS6A02G222800, TraesCS6A02G286900, TraesCS6B02G063900, TraesCS6B02G114200, TraesCS6B02G137500, TraesCS6B02G158300, TraesCS6B02G281000, TraesCS6B02G353200, TraesCS6B02G387000, TraesCS6D02G094700, TraesCS6D02G122800, TraesCS7A02G040400, TraesCS7A02G127600, TraesCS7A02G241100, TraesCS7A02G363100, TraesCS7A02G392800, TraesCS7A02G427100, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G510200, TraesCS7B02G135900, TraesCS7B02G136600, TraesCS7B02G226200, TraesCS7D02G036700, TraesCS7D02G404900, TraesCSU02G007800, TraesCSU02G141500
.GO:0005488	MF	e	binding                       	52/115	43977/269428	3.62e-13	1	52	2.32e-09	2.26e-09	2.32e-09	3.87e-10	TraesCS1A02G122500, TraesCS1A02G423100, TraesCS1A02G445600, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2A02G033600, TraesCS2A02G058300, TraesCS2A02G493600, TraesCS2B02G519000, TraesCS2B02G521600, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G568300, TraesCS2D02G572600, TraesCS3A02G012300, TraesCS3A02G056000, TraesCS3A02G058100, TraesCS3D02G234300, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS3D02G438700, TraesCS3D02G491400, TraesCS4A02G437200, TraesCS4A02G466000, TraesCS4B02G033100, TraesCS4B02G043300, TraesCS4D02G031600, TraesCS4D02G031800, TraesCS5A02G286100, TraesCS5A02G455800, TraesCS5B02G428400, TraesCS5D02G407400, TraesCS5D02G440700, TraesCS6A02G004500, TraesCS6A02G173700, TraesCS6B02G063900, TraesCS6B02G114200, TraesCS6B02G137500, TraesCS6B02G158300, TraesCS6B02G281000, TraesCS6B02G353200, TraesCS6D02G122800, TraesCS7A02G363100, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7B02G226200, TraesCS7D02G036700, TraesCS7D02G404900, TraesCSU02G007800, TraesCSU02G141500
..GO:0043167	MF	e	ion binding                   	35/115	20635/269428	7.15e-13	2	35	4.6e-09	4.48e-09	4.59e-09	6.57e-10	TraesCS1A02G122500, TraesCS1A02G423100, TraesCS1A02G445600, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2B02G519000, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS4A02G466000, TraesCS4B02G033100, TraesCS4B02G043300, TraesCS4D02G031600, TraesCS4D02G031800, TraesCS5A02G286100, TraesCS5B02G428400, TraesCS5D02G407400, TraesCS6A02G004500, TraesCS6A02G173700, TraesCS6B02G063900, TraesCS6B02G114200, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6D02G122800, TraesCS7A02G363100, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCS7D02G404900, TraesCSU02G007800, TraesCSU02G141500
..GO:0048037	MF	e	cofactor binding              	18/115	4491/269428	9.77e-13	2	18	6.28e-09	6.12e-09	6.27e-09	7.84e-10	TraesCS1A02G122500, TraesCS2A02G026600, TraesCS2A02G493600, TraesCS2B02G519000, TraesCS2B02G521600, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS3D02G491400, TraesCS5A02G455800, TraesCS5D02G407400, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS7A02G392800, TraesCS7A02G442500, TraesCS7B02G226200, TraesCS7D02G404900
....GO:0046872	MF	e	metal ion binding             	21/115	8698/269428	1.35e-10	4	21	8.65e-07	8.43e-07	8.63e-07	7.21e-08	TraesCS1A02G122500, TraesCS1A02G445600, TraesCS2B02G519000, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS4B02G033100, TraesCS4B02G043300, TraesCS4D02G031600, TraesCS4D02G031800, TraesCS5A02G286100, TraesCS5B02G428400, TraesCS5D02G407400, TraesCS6A02G173700, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6D02G122800, TraesCS7A02G363100, TraesCS7A02G442500, TraesCS7D02G404900, TraesCSU02G007800
...GO:0043169	MF	e	cation binding                	21/115	8755/269428	1.51e-10	3	21	9.73e-07	9.49e-07	9.71e-07	7.49e-08	TraesCS1A02G122500, TraesCS1A02G445600, TraesCS2B02G519000, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS4B02G033100, TraesCS4B02G043300, TraesCS4D02G031600, TraesCS4D02G031800, TraesCS5A02G286100, TraesCS5B02G428400, TraesCS5D02G407400, TraesCS6A02G173700, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6D02G122800, TraesCS7A02G363100, TraesCS7A02G442500, TraesCS7D02G404900, TraesCSU02G007800
..GO:0016787	MF	e	hydrolase activity            	21/115	9126/269428	3.19e-10	2	21	2.05e-06	2e-06	2.05e-06	1.47e-07	TraesCS1A02G422900, TraesCS1B02G454200, TraesCS1D02G207000, TraesCS1D02G430700, TraesCS2A02G033600, TraesCS2A02G493600, TraesCS2B02G521600, TraesCS2D02G573300, TraesCS3A02G481600, TraesCS3A02G517100, TraesCS3D02G234300, TraesCS3D02G260300, TraesCS3D02G478000, TraesCS4A02G096500, TraesCS4B02G043300, TraesCS4B02G356800, TraesCS5A02G286100, TraesCS6B02G387000, TraesCS7A02G040400, TraesCS7A02G427100, TraesCS7A02G510200
....GO:0004553	MF	e	hydrolase activity, hydrolyzing O-glycosyl compounds	10/115	1467/269428	9.88e-10	4	10	6.35e-06	6.19e-06	6.33e-06	3.73e-07	TraesCS1A02G422900, TraesCS1B02G454200, TraesCS1D02G207000, TraesCS1D02G430700, TraesCS2A02G033600, TraesCS3A02G481600, TraesCS3D02G260300, TraesCS3D02G478000, TraesCS4B02G356800, TraesCS7A02G427100
...GO:0016798	MF	e	hydrolase activity, acting on glycosyl bonds	10/115	1630/269428	2.68e-09	3	10	1.72e-05	1.68e-05	1.72e-05	8.62e-07	TraesCS1A02G422900, TraesCS1B02G454200, TraesCS1D02G207000, TraesCS1D02G430700, TraesCS2A02G033600, TraesCS3A02G481600, TraesCS3D02G260300, TraesCS3D02G478000, TraesCS4B02G356800, TraesCS7A02G427100
..GO:0016491	MF	e	oxidoreductase activity       	17/115	6576/269428	3.41e-09	2	17	2.19e-05	2.14e-05	2.19e-05	9.97e-07	TraesCS1A02G122500, TraesCS2A02G026600, TraesCS2B02G519000, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS3D02G491400, TraesCS5A02G455800, TraesCS5D02G233600, TraesCS5D02G407400, TraesCS6A02G173700, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6B02G353200, TraesCS6D02G122800, TraesCS7B02G226200, TraesCS7D02G404900
..GO:0097159	MF	e	organic cyclic compound binding	31/115	24684/269428	2.98e-08	2	31	0.000191	0.000187	0.000191	6.83e-06	TraesCS1A02G122500, TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2A02G493600, TraesCS2B02G519000, TraesCS2B02G521600, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G572600, TraesCS3A02G056000, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS3D02G491400, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS5D02G407400, TraesCS6A02G004500, TraesCS6B02G063900, TraesCS6B02G114200, TraesCS6B02G158300, TraesCS6B02G281000, TraesCS6B02G353200, TraesCS7A02G363100, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCS7D02G404900, TraesCSU02G141500
..GO:1901363	MF	e	heterocyclic compound binding 	31/115	24684/269428	2.98e-08	2	31	0.000191	0.000187	0.000191	6.83e-06	TraesCS1A02G122500, TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2A02G493600, TraesCS2B02G519000, TraesCS2B02G521600, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G572600, TraesCS3A02G056000, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS3D02G491400, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS5D02G407400, TraesCS6A02G004500, TraesCS6B02G063900, TraesCS6B02G114200, TraesCS6B02G158300, TraesCS6B02G281000, TraesCS6B02G353200, TraesCS7A02G363100, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCS7D02G404900, TraesCSU02G141500
..GO:0036094	MF	e	small molecule binding        	20/115	12957/269428	6.04e-07	2	20	0.00388	0.00378	0.00386	0.000111	TraesCS1A02G122500, TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2A02G493600, TraesCS2B02G521600, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS3D02G491400, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS6B02G353200, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
..GO:0016740	MF	e	transferase activity          	19/115	12213/269428	1.07e-06	2	19	0.00686	0.00669	0.00683	0.000191	TraesCS1B02G315700, TraesCS1D02G123700, TraesCS2B02G519100, TraesCS2D02G568200, TraesCS2D02G568300, TraesCS2D02G572600, TraesCS3D02G438600, TraesCS4A02G420600, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6A02G286900, TraesCS6D02G094700, TraesCS7A02G127600, TraesCS7A02G241100, TraesCS7A02G427100, TraesCS7A02G434100, TraesCS7B02G135900, TraesCS7B02G136600, TraesCS7D02G036700
...GO:0000166	MF	e	nucleotide binding            	19/115	12483/269428	1.47e-06	4	19	0.00947	0.00923	0.00942	0.000249	TraesCS1A02G122500, TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2A02G493600, TraesCS2B02G521600, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS3D02G491400, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS6B02G353200, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
...GO:1901265	MF	e	nucleoside phosphate binding  	19/115	12483/269428	1.47e-06	3	19	0.00947	0.00923	0.00942	0.000249	TraesCS1A02G122500, TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2A02G493600, TraesCS2B02G521600, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS3D02G491400, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS6B02G353200, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
.....GO:0008171	MF	e	O-methyltransferase activity  	4/115	215/269428	2.54e-06	5	4	0.0163	0.0159	0.0162	0.00037	TraesCS2D02G568300, TraesCS4A02G420600, TraesCS7A02G127600, TraesCS7B02G135900
....GO:0016802	MF	e	trialkylsulfonium hydrolase activity	2/115	6/269428	2.71e-06	4	2	0.0174	0.0169	0.0173	0.00037	TraesCS2A02G493600, TraesCS2B02G521600
.....GO:0004013	MF	e	adenosylhomocysteinase activity	2/115	6/269428	2.71e-06	5	2	0.0174	0.0169	0.0173	0.00037	TraesCS2A02G493600, TraesCS2B02G521600
...GO:0016801	MF	e	hydrolase activity, acting on ether bonds	2/115	6/269428	2.71e-06	3	2	0.0174	0.0169	0.0173	0.00037	TraesCS2A02G493600, TraesCS2B02G521600
.....GO:0046914	MF	e	transition metal ion binding  	11/115	4413/269428	3.36e-06	5	11	0.0216	0.021	0.0214	0.00045	TraesCS2B02G519000, TraesCS2D02G006500, TraesCS4B02G033100, TraesCS4D02G031600, TraesCS4D02G031800, TraesCS5D02G407400, TraesCS6A02G173700, TraesCS6B02G158300, TraesCS6D02G122800, TraesCS7A02G363100, TraesCS7D02G404900
.....GO:0004568	MF	e	chitinase activity            	3/115	77/269428	5.41e-06	5	3	0.0348	0.0339	0.0345	0.000633	TraesCS1D02G207000, TraesCS2A02G033600, TraesCS3D02G260300
...GO:0050662	MF	e	coenzyme binding              	7/115	1621/269428	7.01e-06	3	7	0.0451	0.0439	0.0447	0.000751	TraesCS1A02G122500, TraesCS2A02G026600, TraesCS2A02G493600, TraesCS2B02G521600, TraesCS3D02G491400, TraesCS6B02G353200, TraesCS7A02G392800
.......GO:0004042	MF	e	acetyl-CoA:L-glutamate N-acetyltransferase activity	2/115	10/269428	8.11e-06	7	2	0.0521	0.0508	0.0516	0.000814	TraesCS7A02G241100, TraesCS7B02G136600
..GO:0097367	MF	e	carbohydrate derivative binding	17/115	11642/269428	9.61e-06	2	17	0.0618	0.0602	0.0611	0.000922	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2A02G033600, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS6B02G353200, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
...GO:0020037	MF	e	heme binding                  	8/115	2500/269428	1.34e-05	4	8	0.0858	0.0836	0.0848	0.00114	TraesCS2B02G519000, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS5D02G407400, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS7D02G404900
...GO:0046906	MF	e	tetrapyrrole binding          	8/115	2574/269428	1.64e-05	3	8	0.106	0.103	0.104	0.00137	TraesCS2B02G519000, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS5D02G407400, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS7D02G404900
...GO:0043168	MF	e	anion binding                 	16/115	12769/269428	0.00011	3	16	0.708	0.69	0.698	0.00813	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS6B02G353200, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
....GO:0016836	MF	e	hydro-lyase activity          	3/115	214/269428	0.000114	4	3	0.734	0.715	0.724	0.00834	TraesCS2B02G308500, TraesCS4B02G379500, TraesCS7A02G392800
..GO:0008144	MF	e	drug binding                  	13/115	8914/269428	0.000118	2	13	0.76	0.741	0.75	0.00854	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G033600, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700
...GO:0032553	MF	e	ribonucleotide binding        	15/115	11523/269428	0.000121	5	15	0.781	0.761	0.77	0.00867	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2A02G026600, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS6B02G353200, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
....GO:0051287	MF	e	NAD binding                   	3/115	231/269428	0.000143	5	3	0.919	0.896	0.906	0.00978	TraesCS1A02G122500, TraesCS2A02G493600, TraesCS2B02G521600
......GO:0030145	MF	e	manganese ion binding         	3/115	303/269428	0.000317	6	3	1	1	1	0.02	TraesCS4B02G033100, TraesCS4D02G031600, TraesCS4D02G031800
....GO:0016616	MF	e	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	3/115	307/269428	0.000329	4	3	1	1	1	0.0205	TraesCS1A02G122500, TraesCS3D02G491400, TraesCS6A02G173700
...GO:0008061	MF	e	chitin binding                	2/115	73/269428	0.000465	3	2	1	1	1	0.0279	TraesCS2A02G033600, TraesCS3D02G260300
.GO:0045735	MF	e	nutrient reservoir activity   	3/115	361/269428	0.000527	1	3	1	1	1	0.0302	TraesCS4B02G033100, TraesCS4D02G031600, TraesCS4D02G031800
......GO:0008080	MF	e	N-acetyltransferase activity  	2/115	81/269428	0.000572	6	2	1	1	1	0.0317	TraesCS7A02G241100, TraesCS7B02G136600
.....GO:0032559	MF	e	adenyl ribonucleotide binding 	13/115	10743/269428	0.0007	7	13	1	1	1	0.0364	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
.....GO:0030554	MF	e	adenyl nucleotide binding     	13/115	10752/269428	0.000705	6	13	1	1	1	0.0364	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
.....GO:0016410	MF	e	N-acyltransferase activity    	2/115	90/269428	0.000706	5	2	1	1	1	0.0364	TraesCS7A02G241100, TraesCS7B02G136600
...GO:0016614	MF	e	oxidoreductase activity, acting on CH-OH group of donors	3/115	400/269428	0.000709	3	3	1	1	1	0.0364	TraesCS1A02G122500, TraesCS3D02G491400, TraesCS6A02G173700
..GO:0016829	MF	e	lyase activity                	4/115	994/269428	0.00092	2	4	1	1	1	0.0458	TraesCS2B02G308500, TraesCS4B02G379500, TraesCS6A02G222800, TraesCS7A02G392800
...GO:0016835	MF	e	carbon-oxygen lyase activity  	3/115	440/269428	0.000933	3	3	1	1	1	0.0461	TraesCS2B02G308500, TraesCS4B02G379500, TraesCS7A02G392800
....GO:0008168	MF	e	methyltransferase activity    	4/115	1005/269428	0.000958	4	4	1	1	1	0.047	TraesCS2D02G568300, TraesCS4A02G420600, TraesCS7A02G127600, TraesCS7B02G135900
.....GO:0016407	MF	e	acetyltransferase activity    	2/115	109/269428	0.00103	5	2	1	1	1	0.0502	TraesCS7A02G241100, TraesCS7B02G136600
...GO:0016741	MF	e	transferase activity, transferring one-carbon groups	4/115	1044/269428	0.0011	3	4	1	1	1	0.0528	TraesCS2D02G568300, TraesCS4A02G420600, TraesCS7A02G127600, TraesCS7B02G135900
....GO:0032555	MF	e	purine ribonucleotide binding 	13/115	11385/269428	0.00119	6	13	1	1	1	0.0546	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
....GO:0017076	MF	e	purine nucleotide binding     	13/115	11398/269428	0.0012	5	13	1	1	1	0.0546	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS4A02G466000, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS6B02G114200, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700, TraesCSU02G141500
......GO:0005506	MF	e	iron ion binding              	5/115	1833/269428	0.0012	6	5	1	1	1	0.0546	TraesCS2B02G519000, TraesCS2D02G006500, TraesCS5D02G407400, TraesCS6B02G158300, TraesCS7D02G404900
....GO:0051537	MF	e	2 iron, 2 sulfur cluster binding	2/115	118/269428	0.00121	4	2	1	1	1	0.0546	TraesCS5A02G455800, TraesCS7B02G226200
......GO:0046406	MF	e	magnesium protoporphyrin IX methyltransferase activity	1/115	3/269428	0.00128	6	1	1	1	1	0.0575	TraesCS4A02G420600
......GO:0003993	MF	e	acid phosphatase activity     	2/115	125/269428	0.00135	6	2	1	1	1	0.0603	TraesCS5A02G286100, TraesCS7A02G040400
...GO:0016705	MF	e	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	5/115	1887/269428	0.00136	3	5	1	1	1	0.0603	TraesCS2B02G519000, TraesCS2D02G006500, TraesCS5D02G407400, TraesCS6B02G158300, TraesCS7D02G404900
....GO:0010181	MF	e	FMN binding                   	2/115	138/269428	0.00164	6	2	1	1	1	0.0718	TraesCS2A02G026600, TraesCS6B02G353200
....GO:0016747	MF	e	transferase activity, transferring acyl groups other than amino-acyl groups	4/115	1224/269428	0.00197	4	4	1	1	1	0.0825	TraesCS2B02G519100, TraesCS2D02G568200, TraesCS7A02G241100, TraesCS7B02G136600
...GO:0043295	MF	e	glutathione binding           	1/115	5/269428	0.00213	5	1	1	1	1	0.0878	TraesCS7A02G442500
....GO:1900750	MF	e	oligopeptide binding          	1/115	5/269428	0.00213	4	1	1	1	1	0.0878	TraesCS7A02G442500
.....GO:0045551	MF	e	cinnamyl-alcohol dehydrogenase activity	1/115	6/269428	0.00256	5	1	1	1	1	0.101	TraesCS6A02G173700
...GO:0016746	MF	e	transferase activity, transferring acyl groups	4/115	1353/269428	0.00282	3	4	1	1	1	0.109	TraesCS2B02G519100, TraesCS2D02G568200, TraesCS7A02G241100, TraesCS7B02G136600
...GO:0005524	MF	e	ATP binding                   	10/115	8510/269428	0.00361	8	10	1	1	1	0.134	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700
.....GO:0008124	MF	e	4-alpha-hydroxytetrahydrobiopterin dehydratase activity	1/115	9/269428	0.00383	5	1	1	1	1	0.138	TraesCS4B02G379500
.....GO:0004616	MF	e	phosphogluconate dehydrogenase (decarboxylating) activity	1/115	10/269428	0.00426	5	1	1	1	1	0.152	TraesCS3D02G491400
..GO:0004601	MF	e	peroxidase activity           	3/115	771/269428	0.00454	4	3	1	1	1	0.161	TraesCS2D02G107600, TraesCS2D02G107800, TraesCS6B02G063900
...GO:0016684	MF	e	oxidoreductase activity, acting on peroxide as acceptor	3/115	775/269428	0.00461	3	3	1	1	1	0.162	TraesCS2D02G107600, TraesCS2D02G107800, TraesCS6B02G063900
.....GO:0047769	MF	e	arogenate dehydratase activity	1/115	11/269428	0.00469	5	1	1	1	1	0.162	TraesCS2B02G308500
.....GO:0004363	MF	e	glutathione synthase activity 	1/115	12/269428	0.00511	5	1	1	1	1	0.173	TraesCS7A02G442500
.GO:0016209	MF	e	antioxidant activity          	3/115	827/269428	0.00551	1	3	1	1	1	0.185	TraesCS2D02G107600, TraesCS2D02G107800, TraesCS6B02G063900
....GO:0035639	MF	e	purine ribonucleoside triphosphate binding	10/115	9152/269428	0.00596	4	10	1	1	1	0.194	TraesCS1A02G423100, TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G234300, TraesCS3D02G438600, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7D02G036700
.....GO:0004623	MF	e	phospholipase A2 activity     	1/115	15/269428	0.00638	6	1	1	1	1	0.199	TraesCS4B02G043300
...GO:0051536	MF	e	iron-sulfur cluster binding   	2/115	301/269428	0.0075	3	2	1	1	1	0.228	TraesCS5A02G455800, TraesCS7B02G226200
..GO:0051540	MF	e	metal cluster binding         	2/115	301/269428	0.0075	2	2	1	1	1	0.228	TraesCS5A02G455800, TraesCS7B02G226200
.....GO:0004471	MF	e	malate dehydrogenase (decarboxylating) (NAD+) activity	1/115	19/269428	0.00808	6	1	1	1	1	0.24	TraesCS1A02G122500
.....GO:0004470	MF	e	malic enzyme activity         	1/115	19/269428	0.00808	5	1	1	1	1	0.24	TraesCS1A02G122500
.....GO:0010277	MF	e	chlorophyllide a oxygenase [overall] activity	1/115	19/269428	0.00808	5	1	1	1	1	0.24	TraesCS5A02G455800
.....GO:0004664	MF	e	prephenate dehydratase activity	1/115	20/269428	0.0085	5	1	1	1	1	0.252	TraesCS2B02G308500
..GO:0072341	MF	e	modified amino acid binding   	1/115	22/269428	0.00935	2	1	1	1	1	0.276	TraesCS7A02G442500
....GO:0016703	MF	e	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)	1/115	23/269428	0.00977	4	1	1	1	1	0.284	TraesCS5A02G455800
.....GO:0046527	MF	e	glucosyltransferase activity  	2/115	363/269428	0.0107	5	2	1	1	1	0.309	TraesCS6A02G286900, TraesCS7A02G427100
....GO:0016773	MF	e	phosphotransferase activity, alcohol group as acceptor	7/115	5724/269428	0.0117	4	7	1	1	1	0.335	TraesCS1D02G123700, TraesCS2D02G572600, TraesCS3D02G438600, TraesCS5B02G428400, TraesCS6A02G004500, TraesCS7A02G434100, TraesCS7D02G036700
